prediction,pass_probability,fail_probability,risk_level,predicted_outcome,feature_min_score,feature_code_module_encoded,feature_avg_score,feature_is_unregistered,feature_num_assessments,actual_outcome,actual_outcome_label,correct_prediction,recommendation
0,0.0012628342562133,0.9987371657437868,High,Fail,38.0,5,41.0,0,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0012644011883303,0.9987355988116696,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0012648447430777,0.9987351552569222,High,Fail,58.0,5,63.0,0,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0012714880328673,0.9987285119671326,High,Fail,56.0,2,77.0,1,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0012733185124952,0.9987266814875048,High,Fail,68.0,5,82.0,0,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0012737626394486,0.9987262373605512,High,Fail,70.0,5,79.0,1,6.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0012826510139765,0.9987173489860236,High,Fail,60.0,5,76.0,1,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0012836212107174,0.9987163787892824,High,Fail,32.0,5,57.25,1,4.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0012852869179899,0.99871471308201,High,Fail,60.0,5,76.0,1,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0012859017892191,0.9987140982107808,High,Fail,28.0,3,70.0,1,4.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0012907423091221,0.998709257690878,High,Fail,60.0,5,76.0,1,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0012927509151361,0.998707249084864,High,Fail,54.0,5,69.0,1,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0012939697685243,0.9987060302314756,High,Fail,60.0,5,76.0,1,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0012960533736556,0.9987039466263444,High,Fail,60.0,1,81.0,1,5.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0012973547645376,0.9987026452354624,High,Fail,82.0,5,87.0,1,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0013068301551604,0.9986931698448396,High,Fail,22.0,2,22.0,1,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0013093481161704,0.9986906518838295,High,Fail,83.0,3,83.0,1,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0013107927989305,0.9986892072010696,High,Fail,60.0,5,76.0,1,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0013130864563277,0.9986869135436722,High,Fail,28.0,5,49.0,0,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0013131525428511,0.9986868474571488,High,Fail,38.0,2,41.0,1,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0013191942515301,0.9986808057484698,High,Fail,38.0,3,45.5,1,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0013204313194296,0.9986795686805704,High,Fail,42.0,3,42.0,1,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0013207795357039,0.998679220464296,High,Fail,81.0,5,90.83333333333331,1,6.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0013258115488005,0.9986741884511994,High,Fail,25.0,5,57.66666666666666,0,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0013289914789945,0.9986710085210057,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0013326531190848,0.9986673468809152,High,Fail,77.0,1,85.66666666666667,1,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0013347798989009,0.998665220101099,High,Fail,86.0,5,90.0,1,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0013355565356412,0.9986644434643588,High,Fail,0.0,2,0.0,1,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0013374088763928,0.9986625911236072,High,Fail,56.0,5,60.0,1,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0013388731797338,0.998661126820266,High,Fail,0.0,2,0.0,1,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0013416108540316,0.9986583891459684,High,Fail,90.0,5,90.0,0,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.001343151926919,0.9986568480730807,High,Fail,56.0,1,80.75,1,4.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0013449981281285,0.9986550018718716,High,Fail,0.0,2,0.0,1,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0013460140585944,0.9986539859414056,High,Fail,6.0,5,36.66666666666666,0,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0013464075334561,0.9986535924665438,High,Fail,22.0,2,22.0,1,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0013503248353793,0.9986496751646208,High,Fail,0.0,2,0.0,1,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0013591233109632,0.9986408766890368,High,Fail,11.0,2,22.5,1,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.001363230496867,0.998636769503133,High,Fail,30.0,2,30.0,1,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0013667073192539,0.998633292680746,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0013722738164173,0.9986277261835826,High,Fail,60.0,6,80.0,1,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0013778422712,0.9986221577288,High,Fail,80.0,5,80.0,0,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0013785651810234,0.9986214348189766,High,Fail,89.0,2,90.5,1,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0013821476821912,0.9986178523178088,High,Fail,89.0,2,89.0,1,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0013850768046365,0.9986149231953636,High,Fail,68.0,5,81.33333333333333,1,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0013974356393106,0.9986025643606892,High,Fail,16.0,2,19.0,1,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0013980994553996,0.9986019005446004,High,Fail,11.0,2,11.0,1,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0014010065840792,0.9985989934159208,High,Fail,0.0,3,35.0,1,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0014030725128089,0.998596927487191,High,Fail,48.0,5,67.0,0,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0014059389614105,0.9985940610385896,High,Fail,28.0,3,34.0,1,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.00140637402062,0.99859362597938,High,Fail,24.0,2,24.0,1,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0014065212079559,0.998593478792044,High,Fail,30.0,2,30.0,1,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0014076488961649,0.998592351103835,High,Fail,40.0,0,40.0,1,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0014087044116287,0.9985912955883712,High,Fail,52.0,5,52.0,0,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0014088605613785,0.9985911394386214,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0014109302825994,0.9985890697174006,High,Fail,77.0,1,77.0,1,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0014134074638922,0.9985865925361076,High,Fail,79.0,1,79.0,1,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0014139400006904,0.9985860599993096,High,Fail,56.0,6,56.5,1,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0014156514352402,0.9985843485647596,High,Fail,30.0,3,42.5,1,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0014165017692292,0.9985834982307707,High,Fail,39.0,2,39.0,1,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0014173981999288,0.9985826018000712,High,Fail,60.0,6,76.0,1,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0014176059612272,0.9985823940387728,High,Fail,48.0,5,67.0,1,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0014176680906706,0.9985823319093294,High,Fail,20.0,2,24.0,1,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0014184113670515,0.9985815886329484,High,Fail,36.0,5,47.0,0,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0014221284910119,0.998577871508988,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0014230248191813,0.9985769751808188,High,Fail,43.0,3,54.25,1,4.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0014253553275725,0.9985746446724274,High,Fail,66.0,5,78.0,1,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0014267778086768,0.998573222191323,High,Fail,95.0,4,95.0,1,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0014292641092315,0.9985707358907684,High,Fail,14.0,2,17.0,1,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0014347645878522,0.9985652354121476,High,Fail,54.0,1,78.8,1,5.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0014382873885401,0.99856171261146,High,Fail,80.0,5,80.0,0,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0014384508345491,0.9985615491654508,High,Fail,48.0,5,48.0,0,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.001441891107132,0.998558108892868,High,Fail,62.0,5,62.0,0,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0014423674115609,0.9985576325884392,High,Fail,84.0,5,84.0,0,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0014489906218591,0.9985510093781408,High,Fail,56.0,2,56.0,1,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0014554674730333,0.9985445325269668,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0014579359851378,0.9985420640148622,High,Fail,60.0,5,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0014599507983163,0.9985400492016836,High,Fail,60.0,5,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0014619775328062,0.9985380224671938,High,Fail,43.0,1,71.5,1,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0014631321196318,0.998536867880368,High,Fail,60.0,2,76.0,1,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0014647641848121,0.998535235815188,High,Fail,70.0,6,85.0,1,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0014654034425963,0.9985345965574036,High,Fail,53.0,3,53.0,1,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0014671729757496,0.9985328270242504,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0014673920132979,0.998532607986702,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0014685044319029,0.9985314955680972,High,Fail,74.0,5,79.0,0,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0014700082957804,0.9985299917042196,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0014749667258198,0.99852503327418,High,Fail,60.0,5,65.66666666666667,0,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0014785013905338,0.9985214986094662,High,Fail,78.0,5,79.0,0,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.001480463372153,0.9985195366278468,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0014839739102136,0.9985160260897864,High,Fail,59.0,2,59.0,1,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0014849176443243,0.9985150823556757,High,Fail,92.0,3,92.0,1,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0014878106152963,0.9985121893847037,High,Fail,83.0,3,83.0,1,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0014887763344815,0.9985112236655184,High,Fail,10.0,2,28.0,1,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0014890698563169,0.998510930143683,High,Fail,0.0,2,0.0,1,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0014931108545336,0.9985068891454664,High,Fail,20.0,2,49.0,1,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0014971158633731,0.9985028841366268,High,Fail,1.0,1,1.0,1,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0014977533385549,0.998502246661445,High,Fail,32.0,2,61.0,1,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0014979669960921,0.9985020330039078,High,Fail,31.0,5,52.2,1,5.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.00149906708961,0.99850093291039,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0015005012815158,0.9984994987184842,High,Fail,11.0,2,11.0,1,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0015006669774062,0.9984993330225936,High,Fail,68.0,5,72.0,0,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0015017397621458,0.9984982602378542,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0015017921225268,0.9984982078774732,High,Fail,60.0,5,70.0,0,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0015055111241205,0.9984944888758794,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0015069931498011,0.9984930068501988,High,Fail,45.0,6,45.0,1,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0015096246675391,0.9984903753324608,High,Fail,30.0,3,30.0,1,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0015118063174414,0.9984881936825584,High,Fail,44.0,2,44.0,1,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0015128252799799,0.99848717472002,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0015142293397781,0.998485770660222,High,Fail,66.0,5,66.0,0,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0015145906593515,0.9984854093406484,High,Fail,60.0,2,76.0,1,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0015145906593515,0.9984854093406484,High,Fail,60.0,2,76.0,1,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0015150141256032,0.9984849858743968,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0015153775491985,0.9984846224508016,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0015210962486896,0.9984789037513104,High,Fail,20.0,2,21.0,1,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.001524907551078,0.998475092448922,High,Fail,67.0,2,67.0,1,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0015266618892653,0.9984733381107346,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0015277248163358,0.998472275183664,High,Fail,86.0,5,86.0,0,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0015305677069724,0.9984694322930276,High,Fail,60.0,2,76.0,1,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0015344093880824,0.9984655906119176,High,Fail,58.0,3,58.0,1,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0015350122158853,0.9984649877841146,High,Fail,44.0,5,44.0,0,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0015368798534598,0.9984631201465402,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0015369718339956,0.9984630281660044,High,Fail,60.0,6,76.0,1,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0015378154031951,0.9984621845968048,High,Fail,60.0,2,76.0,1,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0015391452565679,0.998460854743432,High,Fail,60.0,2,76.0,1,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0015401870379669,0.998459812962033,High,Fail,1.0,1,39.5,1,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0015422892523485,0.9984577107476514,High,Fail,55.0,3,55.0,1,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0015438126326117,0.9984561873673884,High,Fail,5.0,1,50.0,1,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0015441837583317,0.9984558162416683,High,Fail,12.0,3,12.0,1,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0015452143013593,0.9984547856986408,High,Fail,65.0,3,65.0,1,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0015456331031443,0.9984543668968556,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0015493422214955,0.9984506577785044,High,Fail,60.0,2,76.0,1,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0015497215779802,0.9984502784220198,High,Fail,78.0,2,78.0,1,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.001550207800898,0.998449792199102,High,Fail,50.0,3,50.0,1,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.001550822246916,0.998449177753084,High,Fail,45.0,4,48.0,1,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0015516310194854,0.9984483689805146,High,Fail,60.0,2,76.0,1,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0015516310194854,0.9984483689805146,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
